y,dow,doy,year,month,quarter,hour,weekday,woy,dom,date,season,ds,is_spring,is_summer,is_autumn,is_winter,is_weekend,is_weekday
1794.0,4,1,2010,1,1,0,Friday,53,1,2010-01-01,1,01-01 00:00:00,False,False,False,True,False,True
1748.0,4,1,2010,1,1,1,Friday,53,1,2010-01-01,1,01-01 01:00:00,False,False,False,True,False,True
1728.0,4,1,2010,1,1,2,Friday,53,1,2010-01-01,1,01-01 02:00:00,False,False,False,True,False,True
1715.0,4,1,2010,1,1,3,Friday,53,1,2010-01-01,1,01-01 03:00:00,False,False,False,True,False,True
1723.0,4,1,2010,1,1,4,Friday,53,1,2010-01-01,1,01-01 04:00:00,False,False,False,True,False,True
1755.0,4,1,2010,1,1,5,Friday,53,1,2010-01-01,1,01-01 05:00:00,False,False,False,True,False,True
1805.0,4,1,2010,1,1,6,Friday,53,1,2010-01-01,1,01-01 06:00:00,False,False,False,True,False,True
1859.0,4,1,2010,1,1,7,Friday,53,1,2010-01-01,1,01-01 07:00:00,False,False,False,True,False,True
1911.0,4,1,2010,1,1,8,Friday,53,1,2010-01-01,1,01-01 08:00:00,False,False,False,True,False,True
1951.0,4,1,2010,1,1,9,Friday,53,1,2010-01-01,1,01-01 09:00:00,False,False,False,True,False,True
2034.0,4,1,2010,1,1,10,Friday,53,1,2010-01-01,1,01-01 10:00:00,False,False,False,True,False,True
2114.0,4,1,2010,1,1,11,Friday,53,1,2010-01-01,1,01-01 11:00:00,False,False,False,True,False,True
2142.0,4,1,2010,1,1,12,Friday,53,1,2010-01-01,1,01-01 12:00:00,False,False,False,True,False,True
2142.0,4,1,2010,1,1,13,Friday,53,1,2010-01-01,1,01-01 13:00:00,False,False,False,True,False,True
2116.0,4,1,2010,1,1,14,Friday,53,1,2010-01-01,1,01-01 14:00:00,False,False,False,True,False,True
2101.0,4,1,2010,1,1,15,Friday,53,1,2010-01-01,1,01-01 15:00:00,False,False,False,True,False,True
2096.0,4,1,2010,1,1,16,Friday,53,1,2010-01-01,1,01-01 16:00:00,False,False,False,True,False,True
2109.0,4,1,2010,1,1,17,Friday,53,1,2010-01-01,1,01-01 17:00:00,False,False,False,True,False,True
2228.0,4,1,2010,1,1,18,Friday,53,1,2010-01-01,1,01-01 18:00:00,False,False,False,True,False,True
2293.0,4,1,2010,1,1,19,Friday,53,1,2010-01-01,1,01-01 19:00:00,False,False,False,True,False,True
2280.0,4,1,2010,1,1,20,Friday,53,1,2010-01-01,1,01-01 20:00:00,False,False,False,True,False,True
2263.0,4,1,2010,1,1,21,Friday,53,1,2010-01-01,1,01-01 21:00:00,False,False,False,True,False,True
2238.0,4,1,2010,1,1,22,Friday,53,1,2010-01-01,1,01-01 22:00:00,False,False,False,True,False,True
2168.0,4,1,2010,1,1,23,Friday,53,1,2010-01-01,1,01-01 23:00:00,False,False,False,True,False,True
2078.0,5,2,2010,1,1,0,Saturday,53,2,2010-01-02,1,01-02 00:00:00,False,False,False,True,True,False
2000.0,5,2,2010,1,1,1,Saturday,53,2,2010-01-02,1,01-02 01:00:00,False,False,False,True,True,False
1952.0,5,2,2010,1,1,2,Saturday,53,2,2010-01-02,1,01-02 02:00:00,False,False,False,True,True,False
1920.0,5,2,2010,1,1,3,Saturday,53,2,2010-01-02,1,01-02 03:00:00,False,False,False,True,True,False
1916.0,5,2,2010,1,1,4,Saturday,53,2,2010-01-02,1,01-02 04:00:00,False,False,False,True,True,False
1932.0,5,2,2010,1,1,5,Saturday,53,2,2010-01-02,1,01-02 05:00:00,False,False,False,True,True,False
1985.0,5,2,2010,1,1,6,Saturday,53,2,2010-01-02,1,01-02 06:00:00,False,False,False,True,True,False
2047.0,5,2,2010,1,1,7,Saturday,53,2,2010-01-02,1,01-02 07:00:00,False,False,False,True,True,False
2132.0,5,2,2010,1,1,8,Saturday,53,2,2010-01-02,1,01-02 08:00:00,False,False,False,True,True,False
2174.0,5,2,2010,1,1,9,Saturday,53,2,2010-01-02,1,01-02 09:00:00,False,False,False,True,True,False
2221.0,5,2,2010,1,1,10,Saturday,53,2,2010-01-02,1,01-02 10:00:00,False,False,False,True,True,False
2241.0,5,2,2010,1,1,11,Saturday,53,2,2010-01-02,1,01-02 11:00:00,False,False,False,True,True,False
2226.0,5,2,2010,1,1,12,Saturday,53,2,2010-01-02,1,01-02 12:00:00,False,False,False,True,True,False
2195.0,5,2,2010,1,1,13,Saturday,53,2,2010-01-02,1,01-02 13:00:00,False,False,False,True,True,False
2159.0,5,2,2010,1,1,14,Saturday,53,2,2010-01-02,1,01-02 14:00:00,False,False,False,True,True,False
2186.0,5,2,2010,1,1,15,Saturday,53,2,2010-01-02,1,01-02 15:00:00,False,False,False,True,True,False
2184.0,5,2,2010,1,1,16,Saturday,53,2,2010-01-02,1,01-02 16:00:00,False,False,False,True,True,False
2214.0,5,2,2010,1,1,17,Saturday,53,2,2010-01-02,1,01-02 17:00:00,False,False,False,True,True,False
2343.0,5,2,2010,1,1,18,Saturday,53,2,2010-01-02,1,01-02 18:00:00,False,False,False,True,True,False
2458.0,5,2,2010,1,1,19,Saturday,53,2,2010-01-02,1,01-02 19:00:00,False,False,False,True,True,False
2437.0,5,2,2010,1,1,20,Saturday,53,2,2010-01-02,1,01-02 20:00:00,False,False,False,True,True,False
2409.0,5,2,2010,1,1,21,Saturday,53,2,2010-01-02,1,01-02 21:00:00,False,False,False,True,True,False
2375.0,5,2,2010,1,1,22,Saturday,53,2,2010-01-02,1,01-02 22:00:00,False,False,False,True,True,False
2293.0,5,2,2010,1,1,23,Saturday,53,2,2010-01-02,1,01-02 23:00:00,False,False,False,True,True,False
2201.0,6,3,2010,1,1,0,Sunday,53,3,2010-01-03,1,01-03 00:00:00,False,False,False,True,True,False
2133.0,6,3,2010,1,1,1,Sunday,53,3,2010-01-03,1,01-03 01:00:00,False,False,False,True,True,False
2088.0,6,3,2010,1,1,2,Sunday,53,3,2010-01-03,1,01-03 02:00:00,False,False,False,True,True,False
2068.0,6,3,2010,1,1,3,Sunday,53,3,2010-01-03,1,01-03 03:00:00,False,False,False,True,True,False
2063.0,6,3,2010,1,1,4,Sunday,53,3,2010-01-03,1,01-03 04:00:00,False,False,False,True,True,False
2085.0,6,3,2010,1,1,5,Sunday,53,3,2010-01-03,1,01-03 05:00:00,False,False,False,True,True,False
2129.0,6,3,2010,1,1,6,Sunday,53,3,2010-01-03,1,01-03 06:00:00,False,False,False,True,True,False
2197.0,6,3,2010,1,1,7,Sunday,53,3,2010-01-03,1,01-03 07:00:00,False,False,False,True,True,False
2283.0,6,3,2010,1,1,8,Sunday,53,3,2010-01-03,1,01-03 08:00:00,False,False,False,True,True,False
2322.0,6,3,2010,1,1,9,Sunday,53,3,2010-01-03,1,01-03 09:00:00,False,False,False,True,True,False
2351.0,6,3,2010,1,1,10,Sunday,53,3,2010-01-03,1,01-03 10:00:00,False,False,False,True,True,False
2340.0,6,3,2010,1,1,11,Sunday,53,3,2010-01-03,1,01-03 11:00:00,False,False,False,True,True,False
2322.0,6,3,2010,1,1,12,Sunday,53,3,2010-01-03,1,01-03 12:00:00,False,False,False,True,True,False
2303.0,6,3,2010,1,1,13,Sunday,53,3,2010-01-03,1,01-03 13:00:00,False,False,False,True,True,False
2252.0,6,3,2010,1,1,14,Sunday,53,3,2010-01-03,1,01-03 14:00:00,False,False,False,True,True,False
2211.0,6,3,2010,1,1,15,Sunday,53,3,2010-01-03,1,01-03 15:00:00,False,False,False,True,True,False
2189.0,6,3,2010,1,1,16,Sunday,53,3,2010-01-03,1,01-03 16:00:00,False,False,False,True,True,False
2256.0,6,3,2010,1,1,17,Sunday,53,3,2010-01-03,1,01-03 17:00:00,False,False,False,True,True,False
2429.0,6,3,2010,1,1,18,Sunday,53,3,2010-01-03,1,01-03 18:00:00,False,False,False,True,True,False
2560.0,6,3,2010,1,1,19,Sunday,53,3,2010-01-03,1,01-03 19:00:00,False,False,False,True,True,False
2562.0,6,3,2010,1,1,20,Sunday,53,3,2010-01-03,1,01-03 20:00:00,False,False,False,True,True,False
2516.0,6,3,2010,1,1,21,Sunday,53,3,2010-01-03,1,01-03 21:00:00,False,False,False,True,True,False
2433.0,6,3,2010,1,1,22,Sunday,53,3,2010-01-03,1,01-03 22:00:00,False,False,False,True,True,False
2316.0,6,3,2010,1,1,23,Sunday,53,3,2010-01-03,1,01-03 23:00:00,False,False,False,True,True,False
2217.0,0,4,2010,1,1,0,Monday,1,4,2010-01-04,1,01-04 00:00:00,False,False,False,True,False,True
2145.0,0,4,2010,1,1,1,Monday,1,4,2010-01-04,1,01-04 01:00:00,False,False,False,True,False,True
2108.0,0,4,2010,1,1,2,Monday,1,4,2010-01-04,1,01-04 02:00:00,False,False,False,True,False,True
2101.0,0,4,2010,1,1,3,Monday,1,4,2010-01-04,1,01-04 03:00:00,False,False,False,True,False,True
2113.0,0,4,2010,1,1,4,Monday,1,4,2010-01-04,1,01-04 04:00:00,False,False,False,True,False,True
2141.0,0,4,2010,1,1,5,Monday,1,4,2010-01-04,1,01-04 05:00:00,False,False,False,True,False,True
2294.0,0,4,2010,1,1,6,Monday,1,4,2010-01-04,1,01-04 06:00:00,False,False,False,True,False,True
2528.0,0,4,2010,1,1,7,Monday,1,4,2010-01-04,1,01-04 07:00:00,False,False,False,True,False,True
2672.0,0,4,2010,1,1,8,Monday,1,4,2010-01-04,1,01-04 08:00:00,False,False,False,True,False,True
2648.0,0,4,2010,1,1,9,Monday,1,4,2010-01-04,1,01-04 09:00:00,False,False,False,True,False,True
2638.0,0,4,2010,1,1,10,Monday,1,4,2010-01-04,1,01-04 10:00:00,False,False,False,True,False,True
2632.0,0,4,2010,1,1,11,Monday,1,4,2010-01-04,1,01-04 11:00:00,False,False,False,True,False,True
2602.0,0,4,2010,1,1,12,Monday,1,4,2010-01-04,1,01-04 12:00:00,False,False,False,True,False,True
2605.0,0,4,2010,1,1,13,Monday,1,4,2010-01-04,1,01-04 13:00:00,False,False,False,True,False,True
2575.0,0,4,2010,1,1,14,Monday,1,4,2010-01-04,1,01-04 14:00:00,False,False,False,True,False,True
2551.0,0,4,2010,1,1,15,Monday,1,4,2010-01-04,1,01-04 15:00:00,False,False,False,True,False,True
2523.0,0,4,2010,1,1,16,Monday,1,4,2010-01-04,1,01-04 16:00:00,False,False,False,True,False,True
2543.0,0,4,2010,1,1,17,Monday,1,4,2010-01-04,1,01-04 17:00:00,False,False,False,True,False,True
2681.0,0,4,2010,1,1,18,Monday,1,4,2010-01-04,1,01-04 18:00:00,False,False,False,True,False,True
2774.0,0,4,2010,1,1,19,Monday,1,4,2010-01-04,1,01-04 19:00:00,False,False,False,True,False,True
2742.0,0,4,2010,1,1,20,Monday,1,4,2010-01-04,1,01-04 20:00:00,False,False,False,True,False,True
2698.0,0,4,2010,1,1,21,Monday,1,4,2010-01-04,1,01-04 21:00:00,False,False,False,True,False,True
2604.0,0,4,2010,1,1,22,Monday,1,4,2010-01-04,1,01-04 22:00:00,False,False,False,True,False,True
2459.0,0,4,2010,1,1,23,Monday,1,4,2010-01-04,1,01-04 23:00:00,False,False,False,True,False,True
2321.0,1,5,2010,1,1,0,Tuesday,1,5,2010-01-05,1,01-05 00:00:00,False,False,False,True,False,True
2227.0,1,5,2010,1,1,1,Tuesday,1,5,2010-01-05,1,01-05 01:00:00,False,False,False,True,False,True
2176.0,1,5,2010,1,1,2,Tuesday,1,5,2010-01-05,1,01-05 02:00:00,False,False,False,True,False,True
2151.0,1,5,2010,1,1,3,Tuesday,1,5,2010-01-05,1,01-05 03:00:00,False,False,False,True,False,True
2144.0,1,5,2010,1,1,4,Tuesday,1,5,2010-01-05,1,01-05 04:00:00,False,False,False,True,False,True
2196.0,1,5,2010,1,1,5,Tuesday,1,5,2010-01-05,1,01-05 05:00:00,False,False,False,True,False,True
2317.0,1,5,2010,1,1,6,Tuesday,1,5,2010-01-05,1,01-05 06:00:00,False,False,False,True,False,True
2534.0,1,5,2010,1,1,7,Tuesday,1,5,2010-01-05,1,01-05 07:00:00,False,False,False,True,False,True
2685.0,1,5,2010,1,1,8,Tuesday,1,5,2010-01-05,1,01-05 08:00:00,False,False,False,True,False,True
2696.0,1,5,2010,1,1,9,Tuesday,1,5,2010-01-05,1,01-05 09:00:00,False,False,False,True,False,True
2695.0,1,5,2010,1,1,10,Tuesday,1,5,2010-01-05,1,01-05 10:00:00,False,False,False,True,False,True
2694.0,1,5,2010,1,1,11,Tuesday,1,5,2010-01-05,1,01-05 11:00:00,False,False,False,True,False,True
2667.0,1,5,2010,1,1,12,Tuesday,1,5,2010-01-05,1,01-05 12:00:00,False,False,False,True,False,True
2657.0,1,5,2010,1,1,13,Tuesday,1,5,2010-01-05,1,01-05 13:00:00,False,False,False,True,False,True
2629.0,1,5,2010,1,1,14,Tuesday,1,5,2010-01-05,1,01-05 14:00:00,False,False,False,True,False,True
2613.0,1,5,2010,1,1,15,Tuesday,1,5,2010-01-05,1,01-05 15:00:00,False,False,False,True,False,True
2591.0,1,5,2010,1,1,16,Tuesday,1,5,2010-01-05,1,01-05 16:00:00,False,False,False,True,False,True
2608.0,1,5,2010,1,1,17,Tuesday,1,5,2010-01-05,1,01-05 17:00:00,False,False,False,True,False,True
2730.0,1,5,2010,1,1,18,Tuesday,1,5,2010-01-05,1,01-05 18:00:00,False,False,False,True,False,True
2789.0,1,5,2010,1,1,19,Tuesday,1,5,2010-01-05,1,01-05 19:00:00,False,False,False,True,False,True
2757.0,1,5,2010,1,1,20,Tuesday,1,5,2010-01-05,1,01-05 20:00:00,False,False,False,True,False,True
2709.0,1,5,2010,1,1,21,Tuesday,1,5,2010-01-05,1,01-05 21:00:00,False,False,False,True,False,True
2607.0,1,5,2010,1,1,22,Tuesday,1,5,2010-01-05,1,01-05 22:00:00,False,False,False,True,False,True
2457.0,1,5,2010,1,1,23,Tuesday,1,5,2010-01-05,1,01-05 23:00:00,False,False,False,True,False,True
2314.0,2,6,2010,1,1,0,Wednesday,1,6,2010-01-06,1,01-06 00:00:00,False,False,False,True,False,True
2224.0,2,6,2010,1,1,1,Wednesday,1,6,2010-01-06,1,01-06 01:00:00,False,False,False,True,False,True
2160.0,2,6,2010,1,1,2,Wednesday,1,6,2010-01-06,1,01-06 02:00:00,False,False,False,True,False,True
2125.0,2,6,2010,1,1,3,Wednesday,1,6,2010-01-06,1,01-06 03:00:00,False,False,False,True,False,True
2119.0,2,6,2010,1,1,4,Wednesday,1,6,2010-01-06,1,01-06 04:00:00,False,False,False,True,False,True
2167.0,2,6,2010,1,1,5,Wednesday,1,6,2010-01-06,1,01-06 05:00:00,False,False,False,True,False,True
2287.0,2,6,2010,1,1,6,Wednesday,1,6,2010-01-06,1,01-06 06:00:00,False,False,False,True,False,True
2525.0,2,6,2010,1,1,7,Wednesday,1,6,2010-01-06,1,01-06 07:00:00,False,False,False,True,False,True
2674.0,2,6,2010,1,1,8,Wednesday,1,6,2010-01-06,1,01-06 08:00:00,False,False,False,True,False,True
2645.0,2,6,2010,1,1,9,Wednesday,1,6,2010-01-06,1,01-06 09:00:00,False,False,False,True,False,True
2662.0,2,6,2010,1,1,10,Wednesday,1,6,2010-01-06,1,01-06 10:00:00,False,False,False,True,False,True
2656.0,2,6,2010,1,1,11,Wednesday,1,6,2010-01-06,1,01-06 11:00:00,False,False,False,True,False,True
2623.0,2,6,2010,1,1,12,Wednesday,1,6,2010-01-06,1,01-06 12:00:00,False,False,False,True,False,True
2609.0,2,6,2010,1,1,13,Wednesday,1,6,2010-01-06,1,01-06 13:00:00,False,False,False,True,False,True
2601.0,2,6,2010,1,1,14,Wednesday,1,6,2010-01-06,1,01-06 14:00:00,False,False,False,True,False,True
2570.0,2,6,2010,1,1,15,Wednesday,1,6,2010-01-06,1,01-06 15:00:00,False,False,False,True,False,True
2554.0,2,6,2010,1,1,16,Wednesday,1,6,2010-01-06,1,01-06 16:00:00,False,False,False,True,False,True
2570.0,2,6,2010,1,1,17,Wednesday,1,6,2010-01-06,1,01-06 17:00:00,False,False,False,True,False,True
2678.0,2,6,2010,1,1,18,Wednesday,1,6,2010-01-06,1,01-06 18:00:00,False,False,False,True,False,True
2722.0,2,6,2010,1,1,19,Wednesday,1,6,2010-01-06,1,01-06 19:00:00,False,False,False,True,False,True
2701.0,2,6,2010,1,1,20,Wednesday,1,6,2010-01-06,1,01-06 20:00:00,False,False,False,True,False,True
2659.0,2,6,2010,1,1,21,Wednesday,1,6,2010-01-06,1,01-06 21:00:00,False,False,False,True,False,True
2558.0,2,6,2010,1,1,22,Wednesday,1,6,2010-01-06,1,01-06 22:00:00,False,False,False,True,False,True
2408.0,2,6,2010,1,1,23,Wednesday,1,6,2010-01-06,1,01-06 23:00:00,False,False,False,True,False,True
2262.0,3,7,2010,1,1,0,Thursday,1,7,2010-01-07,1,01-07 00:00:00,False,False,False,True,False,True
2173.0,3,7,2010,1,1,1,Thursday,1,7,2010-01-07,1,01-07 01:00:00,False,False,False,True,False,True
2109.0,3,7,2010,1,1,2,Thursday,1,7,2010-01-07,1,01-07 02:00:00,False,False,False,True,False,True
2079.0,3,7,2010,1,1,3,Thursday,1,7,2010-01-07,1,01-07 03:00:00,False,False,False,True,False,True
2058.0,3,7,2010,1,1,4,Thursday,1,7,2010-01-07,1,01-07 04:00:00,False,False,False,True,False,True
2089.0,3,7,2010,1,1,5,Thursday,1,7,2010-01-07,1,01-07 05:00:00,False,False,False,True,False,True
2214.0,3,7,2010,1,1,6,Thursday,1,7,2010-01-07,1,01-07 06:00:00,False,False,False,True,False,True
2444.0,3,7,2010,1,1,7,Thursday,1,7,2010-01-07,1,01-07 07:00:00,False,False,False,True,False,True
2586.0,3,7,2010,1,1,8,Thursday,1,7,2010-01-07,1,01-07 08:00:00,False,False,False,True,False,True
2570.0,3,7,2010,1,1,9,Thursday,1,7,2010-01-07,1,01-07 09:00:00,False,False,False,True,False,True
2594.0,3,7,2010,1,1,10,Thursday,1,7,2010-01-07,1,01-07 10:00:00,False,False,False,True,False,True
2614.0,3,7,2010,1,1,11,Thursday,1,7,2010-01-07,1,01-07 11:00:00,False,False,False,True,False,True
2613.0,3,7,2010,1,1,12,Thursday,1,7,2010-01-07,1,01-07 12:00:00,False,False,False,True,False,True
2596.0,3,7,2010,1,1,13,Thursday,1,7,2010-01-07,1,01-07 13:00:00,False,False,False,True,False,True
2571.0,3,7,2010,1,1,14,Thursday,1,7,2010-01-07,1,01-07 14:00:00,False,False,False,True,False,True
2535.0,3,7,2010,1,1,15,Thursday,1,7,2010-01-07,1,01-07 15:00:00,False,False,False,True,False,True
2475.0,3,7,2010,1,1,16,Thursday,1,7,2010-01-07,1,01-07 16:00:00,False,False,False,True,False,True
2469.0,3,7,2010,1,1,17,Thursday,1,7,2010-01-07,1,01-07 17:00:00,False,False,False,True,False,True
2590.0,3,7,2010,1,1,18,Thursday,1,7,2010-01-07,1,01-07 18:00:00,False,False,False,True,False,True
2683.0,3,7,2010,1,1,19,Thursday,1,7,2010-01-07,1,01-07 19:00:00,False,False,False,True,False,True
2676.0,3,7,2010,1,1,20,Thursday,1,7,2010-01-07,1,01-07 20:00:00,False,False,False,True,False,True
2632.0,3,7,2010,1,1,21,Thursday,1,7,2010-01-07,1,01-07 21:00:00,False,False,False,True,False,True
2554.0,3,7,2010,1,1,22,Thursday,1,7,2010-01-07,1,01-07 22:00:00,False,False,False,True,False,True
2440.0,3,7,2010,1,1,23,Thursday,1,7,2010-01-07,1,01-07 23:00:00,False,False,False,True,False,True
2318.0,4,8,2010,1,1,0,Friday,1,8,2010-01-08,1,01-08 00:00:00,False,False,False,True,False,True
2251.0,4,8,2010,1,1,1,Friday,1,8,2010-01-08,1,01-08 01:00:00,False,False,False,True,False,True
2198.0,4,8,2010,1,1,2,Friday,1,8,2010-01-08,1,01-08 02:00:00,False,False,False,True,False,True
2183.0,4,8,2010,1,1,3,Friday,1,8,2010-01-08,1,01-08 03:00:00,False,False,False,True,False,True
2184.0,4,8,2010,1,1,4,Friday,1,8,2010-01-08,1,01-08 04:00:00,False,False,False,True,False,True
2232.0,4,8,2010,1,1,5,Friday,1,8,2010-01-08,1,01-08 05:00:00,False,False,False,True,False,True
2360.0,4,8,2010,1,1,6,Friday,1,8,2010-01-08,1,01-08 06:00:00,False,False,False,True,False,True
2531.0,4,8,2010,1,1,7,Friday,1,8,2010-01-08,1,01-08 07:00:00,False,False,False,True,False,True
2683.0,4,8,2010,1,1,8,Friday,1,8,2010-01-08,1,01-08 08:00:00,False,False,False,True,False,True
2705.0,4,8,2010,1,1,9,Friday,1,8,2010-01-08,1,01-08 09:00:00,False,False,False,True,False,True
2726.0,4,8,2010,1,1,10,Friday,1,8,2010-01-08,1,01-08 10:00:00,False,False,False,True,False,True
2732.0,4,8,2010,1,1,11,Friday,1,8,2010-01-08,1,01-08 11:00:00,False,False,False,True,False,True
2708.0,4,8,2010,1,1,12,Friday,1,8,2010-01-08,1,01-08 12:00:00,False,False,False,True,False,True
2671.0,4,8,2010,1,1,13,Friday,1,8,2010-01-08,1,01-08 13:00:00,False,False,False,True,False,True
2623.0,4,8,2010,1,1,14,Friday,1,8,2010-01-08,1,01-08 14:00:00,False,False,False,True,False,True
2571.0,4,8,2010,1,1,15,Friday,1,8,2010-01-08,1,01-08 15:00:00,False,False,False,True,False,True
2529.0,4,8,2010,1,1,16,Friday,1,8,2010-01-08,1,01-08 16:00:00,False,False,False,True,False,True
2520.0,4,8,2010,1,1,17,Friday,1,8,2010-01-08,1,01-08 17:00:00,False,False,False,True,False,True
2594.0,4,8,2010,1,1,18,Friday,1,8,2010-01-08,1,01-08 18:00:00,False,False,False,True,False,True
2652.0,4,8,2010,1,1,19,Friday,1,8,2010-01-08,1,01-08 19:00:00,False,False,False,True,False,True
2577.0,4,8,2010,1,1,20,Friday,1,8,2010-01-08,1,01-08 20:00:00,False,False,False,True,False,True
2511.0,4,8,2010,1,1,21,Friday,1,8,2010-01-08,1,01-08 21:00:00,False,False,False,True,False,True
2418.0,4,8,2010,1,1,22,Friday,1,8,2010-01-08,1,01-08 22:00:00,False,False,False,True,False,True
2297.0,4,8,2010,1,1,23,Friday,1,8,2010-01-08,1,01-08 23:00:00,False,False,False,True,False,True
2159.0,5,9,2010,1,1,0,Saturday,1,9,2010-01-09,1,01-09 00:00:00,False,False,False,True,True,False
2051.0,5,9,2010,1,1,1,Saturday,1,9,2010-01-09,1,01-09 01:00:00,False,False,False,True,True,False
1983.0,5,9,2010,1,1,2,Saturday,1,9,2010-01-09,1,01-09 02:00:00,False,False,False,True,True,False
1949.0,5,9,2010,1,1,3,Saturday,1,9,2010-01-09,1,01-09 03:00:00,False,False,False,True,True,False
1934.0,5,9,2010,1,1,4,Saturday,1,9,2010-01-09,1,01-09 04:00:00,False,False,False,True,True,False
1964.0,5,9,2010,1,1,5,Saturday,1,9,2010-01-09,1,01-09 05:00:00,False,False,False,True,True,False
2013.0,5,9,2010,1,1,6,Saturday,1,9,2010-01-09,1,01-09 06:00:00,False,False,False,True,True,False
2099.0,5,9,2010,1,1,7,Saturday,1,9,2010-01-09,1,01-09 07:00:00,False,False,False,True,True,False
2201.0,5,9,2010,1,1,8,Saturday,1,9,2010-01-09,1,01-09 08:00:00,False,False,False,True,True,False
2253.0,5,9,2010,1,1,9,Saturday,1,9,2010-01-09,1,01-09 09:00:00,False,False,False,True,True,False
2322.0,5,9,2010,1,1,10,Saturday,1,9,2010-01-09,1,01-09 10:00:00,False,False,False,True,True,False
2344.0,5,9,2010,1,1,11,Saturday,1,9,2010-01-09,1,01-09 11:00:00,False,False,False,True,True,False
2323.0,5,9,2010,1,1,12,Saturday,1,9,2010-01-09,1,01-09 12:00:00,False,False,False,True,True,False
2243.0,5,9,2010,1,1,13,Saturday,1,9,2010-01-09,1,01-09 13:00:00,False,False,False,True,True,False
2239.0,5,9,2010,1,1,14,Saturday,1,9,2010-01-09,1,01-09 14:00:00,False,False,False,True,True,False
2199.0,5,9,2010,1,1,15,Saturday,1,9,2010-01-09,1,01-09 15:00:00,False,False,False,True,True,False
2173.0,5,9,2010,1,1,16,Saturday,1,9,2010-01-09,1,01-09 16:00:00,False,False,False,True,True,False
2211.0,5,9,2010,1,1,17,Saturday,1,9,2010-01-09,1,01-09 17:00:00,False,False,False,True,True,False
2320.0,5,9,2010,1,1,18,Saturday,1,9,2010-01-09,1,01-09 18:00:00,False,False,False,True,True,False
2438.0,5,9,2010,1,1,19,Saturday,1,9,2010-01-09,1,01-09 19:00:00,False,False,False,True,True,False
2428.0,5,9,2010,1,1,20,Saturday,1,9,2010-01-09,1,01-09 20:00:00,False,False,False,True,True,False
2408.0,5,9,2010,1,1,21,Saturday,1,9,2010-01-09,1,01-09 21:00:00,False,False,False,True,True,False
2371.0,5,9,2010,1,1,22,Saturday,1,9,2010-01-09,1,01-09 22:00:00,False,False,False,True,True,False
2298.0,5,9,2010,1,1,23,Saturday,1,9,2010-01-09,1,01-09 23:00:00,False,False,False,True,True,False
2212.0,6,10,2010,1,1,0,Sunday,1,10,2010-01-10,1,01-10 00:00:00,False,False,False,True,True,False
2142.0,6,10,2010,1,1,1,Sunday,1,10,2010-01-10,1,01-10 01:00:00,False,False,False,True,True,False
2109.0,6,10,2010,1,1,2,Sunday,1,10,2010-01-10,1,01-10 02:00:00,False,False,False,True,True,False
2093.0,6,10,2010,1,1,3,Sunday,1,10,2010-01-10,1,01-10 03:00:00,False,False,False,True,True,False
2097.0,6,10,2010,1,1,4,Sunday,1,10,2010-01-10,1,01-10 04:00:00,False,False,False,True,True,False
2120.0,6,10,2010,1,1,5,Sunday,1,10,2010-01-10,1,01-10 05:00:00,False,False,False,True,True,False
2146.0,6,10,2010,1,1,6,Sunday,1,10,2010-01-10,1,01-10 06:00:00,False,False,False,True,True,False
2206.0,6,10,2010,1,1,7,Sunday,1,10,2010-01-10,1,01-10 07:00:00,False,False,False,True,True,False
2293.0,6,10,2010,1,1,8,Sunday,1,10,2010-01-10,1,01-10 08:00:00,False,False,False,True,True,False
2344.0,6,10,2010,1,1,9,Sunday,1,10,2010-01-10,1,01-10 09:00:00,False,False,False,True,True,False
2389.0,6,10,2010,1,1,10,Sunday,1,10,2010-01-10,1,01-10 10:00:00,False,False,False,True,True,False
2376.0,6,10,2010,1,1,11,Sunday,1,10,2010-01-10,1,01-10 11:00:00,False,False,False,True,True,False
2351.0,6,10,2010,1,1,12,Sunday,1,10,2010-01-10,1,01-10 12:00:00,False,False,False,True,True,False
2331.0,6,10,2010,1,1,13,Sunday,1,10,2010-01-10,1,01-10 13:00:00,False,False,False,True,True,False
2297.0,6,10,2010,1,1,14,Sunday,1,10,2010-01-10,1,01-10 14:00:00,False,False,False,True,True,False
2252.0,6,10,2010,1,1,15,Sunday,1,10,2010-01-10,1,01-10 15:00:00,False,False,False,True,True,False
2222.0,6,10,2010,1,1,16,Sunday,1,10,2010-01-10,1,01-10 16:00:00,False,False,False,True,True,False
2266.0,6,10,2010,1,1,17,Sunday,1,10,2010-01-10,1,01-10 17:00:00,False,False,False,True,True,False
2393.0,6,10,2010,1,1,18,Sunday,1,10,2010-01-10,1,01-10 18:00:00,False,False,False,True,True,False
2529.0,6,10,2010,1,1,19,Sunday,1,10,2010-01-10,1,01-10 19:00:00,False,False,False,True,True,False
2521.0,6,10,2010,1,1,20,Sunday,1,10,2010-01-10,1,01-10 20:00:00,False,False,False,True,True,False
2483.0,6,10,2010,1,1,21,Sunday,1,10,2010-01-10,1,01-10 21:00:00,False,False,False,True,True,False
2414.0,6,10,2010,1,1,22,Sunday,1,10,2010-01-10,1,01-10 22:00:00,False,False,False,True,True,False
2312.0,6,10,2010,1,1,23,Sunday,1,10,2010-01-10,1,01-10 23:00:00,False,False,False,True,True,False
